customer_id,first_name,last_name,region,country,customer_type,signup_date,preferred_channel,email_opt_in
C104209,Elena,Wilson,North America,USA,Small Business,2023-09-02,In-Store,0
C104210,Noah,Jackson,North America,Mexico,Individual,2022-06-21,Online,1
C104211,David,Lewis,Europe,France,Individual,2026-02-21,Online,0
C104212,Michael,Robinson,Europe,UK,Individual,2024-03-15,Marketplace,1
C104213,Ethan,Hernandez,North America,USA,Individual,2025-03-28,Online,1
C104214,James,Robinson,APAC,Japan,Individual,2021-03-28,Marketplace,1
C104215,Fatima,Perez,Middle East,Saudi Arabia,Individual,2026-05-25,Marketplace,1
C104216,Susan,Johnson,North America,Mexico,Individual,2021-04-19,Marketplace,0
C104217,Yuki,Harris,Europe,UK,Individual,2024-12-17,Online,1
C104218,Linda,Davis,APAC,South Korea,Individual,2024-09-30,Online,1
C104219,Lucas,Young,North America,Mexico,Individual,2024-07-13,In-Store,0
C104220,Jennifer,Miller,North America,Canada,Individual,2025-10-24,Online,1
C104221,Joseph,Perez,APAC,Australia,Individual,2025-05-29,In-Store,0
C104222,Karen,Lewis,Middle East,Saudi Arabia,Individual,2023-09-21,Online,1
C104223,Thomas,Johnson,Middle East,Saudi Arabia,Individual,2025-02-26,Online,0
C104224,Hiroshi,Anderson,Europe,Italy,Individual,2024-09-18,Marketplace,1
C104225,Jennifer,Martin,APAC,Australia,Enterprise,2023-04-02,In-Store,1
C104226,Ava,Sanchez,Europe,Germany,Enterprise,2024-12-07,In-Store,1
C104227,Chen,Hernandez,APAC,Australia,Individual,2025-06-26,Online,1
C104228,Elizabeth,Thompson,Europe,Germany,Individual,2023-07-26,In-Store,1
C104229,David,Brown,North America,Canada,Individual,2023-10-02,Online,0
C104230,Mia,Brown,APAC,Australia,Enterprise,2022-10-11,B2B Direct,1
C104231,Noah,Smith,Europe,Netherlands,Individual,2021-07-10,Online,1
C104232,Richard,Thompson,Europe,Netherlands,Individual,2026-06-20,Marketplace,1
C104233,William,White,Latin America,Brazil,Individual,2023-07-22,B2B Direct,1
C104234,William,Clark,North America,Mexico,Individual,2021-05-22,Online,1
C104235,Diego,Miller,North America,Mexico,Individual,2026-03-08,Online,1
C104236,Chen,Brown,North America,USA,Individual,2024-01-02,Marketplace,1
C104237,Fatima,Johnson,APAC,Singapore,Individual,2023-04-20,Marketplace,0
C104238,Joseph,Thompson,APAC,South Korea,Individual,2024-04-05,Online,1
C104239,William,Perez,North America,Canada,Individual,2021-06-17,Marketplace,1
C104240,Richard,Martinez,APAC,India,Individual,2022-07-20,Marketplace,1
C104241,Chen,Clark,Europe,Netherlands,Individual,2024-07-06,Online,1
C104242,Michael,White,APAC,India,Small Business,2025-01-02,B2B Direct,1
C104243,Elena,Miller,Europe,Netherlands,Individual,2026-08-02,In-Store,1
C104244,Wei,Lee,Europe,France,Individual,2024-02-09,Online,0
C104245,Ethan,Davis,Latin America,Argentina,Individual,2023-01-14,Online,1
C104246,Susan,Jones,North America,USA,Individual,2022-11-04,B2B Direct,0
C104247,Jennifer,Thomas,North America,Mexico,Individual,2023-05-14,Online,1
C104248,Elena,Moore,Europe,France,Individual,2023-04-19,Online,0
C104249,Robert,Thompson,Latin America,Argentina,Individual,2022-06-15,In-Store,0
C104250,Thomas,Lee,Europe,Italy,Individual,2024-08-06,Online,1
C104251,Karen,Perez,North America,Mexico,Individual,2023-09-01,In-Store,0
C104252,Michael,Gonzalez,North America,Canada,Individual,2022-07-16,Online,0
C104253,Thomas,Hernandez,Europe,UK,Individual,2025-03-14,Online,1
C104254,Omar,Garcia,North America,Mexico,Individual,2021-06-24,In-Store,1
C104255,Priya,Rodriguez,APAC,South Korea,Individual,2021-10-29,In-Store,1
C104256,Richard,Martin,Latin America,Brazil,Individual,2025-09-16,In-Store,1
C104257,Lucas,White,Europe,Netherlands,Individual,2021-07-04,In-Store,1
C104258,John,Lopez,Europe,UK,Individual,2024-09-24,Online,0
C104259,James,Harris,Europe,Germany,Individual,2022-05-25,Online,1
C104260,Thomas,Clark,North America,Mexico,Small Business,2023-03-30,Online,1
C104261,Mia,Smith,Middle East,Saudi Arabia,Small Business,2024-08-26,Online,1
C104262,Jessica,Lopez,Europe,Spain,Individual,2025-03-11,Marketplace,1
C104263,Sarah,Smith,Europe,France,Individual,2024-10-01,In-Store,1
C104264,Chen,Gonzalez,APAC,Singapore,Individual,2024-01-10,Online,1
C104265,Robert,Garcia,Europe,Italy,Individual,2024-10-29,Online,1
C104266,Sarah,Lewis,APAC,Japan,Small Business,2021-06-05,Marketplace,1
C104267,Diego,Brown,North America,Canada,Individual,2023-02-26,B2B Direct,1
C104268,Hiroshi,Thompson,Middle East,Qatar,Small Business,2023-03-06,Marketplace,0
C104269,Susan,Davis,Latin America,Chile,Individual,2022-03-08,In-Store,0
C104270,Thomas,Johnson,APAC,South Korea,Individual,2025-03-04,Marketplace,0
C104271,Charles,Brown,Latin America,Brazil,Small Business,2023-01-31,In-Store,0
C104272,Linda,Thompson,North America,Mexico,Individual,2021-05-27,In-Store,1
C104273,Patricia,Lee,Europe,France,Small Business,2022-04-26,Marketplace,1
C104274,Carlos,Sanchez,APAC,Japan,Individual,2022-03-11,Online,1
C104275,Amara,Robinson,Europe,UK,Individual,2025-03-23,Marketplace,1
C104276,William,King,Europe,Italy,Individual,2025-08-20,Online,1
C104277,Barbara,Perez,North America,USA,Individual,2026-08-01,Online,1
C104278,Susan,Lopez,North America,Canada,Individual,2025-09-03,Marketplace,1
C104279,Michael,Garcia,Europe,Spain,Individual,2021-03-10,In-Store,0
C104280,Robert,Martin,North America,Canada,Individual,2025-06-18,Online,1
C104281,Hiroshi,Miller,APAC,Japan,Individual,2026-03-20,In-Store,0
C104282,William,Robinson,North America,Canada,Individual,2023-05-25,B2B Direct,1
C104283,Mary,Davis,North America,Mexico,Individual,2026-03-27,Marketplace,1
C104284,Thomas,Taylor,Europe,Germany,Small Business,2021-07-05,In-Store,0
C104285,Fatima,Ramirez,Europe,UK,Individual,2023-06-23,In-Store,1
C104286,Layla,Young,Middle East,Qatar,Individual,2022-11-13,In-Store,0
C104287,Wei,Rodriguez,Europe,France,Enterprise,2021-07-23,Marketplace,1
C104288,Susan,Brown,North America,Mexico,Small Business,2022-07-08,Marketplace,1
C104289,Karen,Williams,Middle East,Kuwait,Individual,2021-01-13,Online,1
C104290,Thomas,Miller,Europe,France,Small Business,2022-10-28,In-Store,1
C104291,Linda,Martinez,North America,USA,Individual,2024-07-21,Online,0
C104292,Michael,King,Europe,UK,Individual,2024-08-14,In-Store,0
C104293,Mia,Wilson,Latin America,Chile,Individual,2021-02-20,Online,1
C104294,Liam,Moore,Europe,Netherlands,Individual,2022-05-15,Marketplace,1
C104295,Patricia,King,North America,USA,Small Business,2022-01-04,In-Store,1
C104296,Diego,Sanchez,North America,Canada,Individual,2022-12-25,Marketplace,0
C104297,Ananya,Taylor,North America,Canada,Enterprise,2025-08-07,B2B Direct,0
C104298,Priya,Ramirez,Europe,Spain,Individual,2021-12-23,B2B Direct,0
C104299,Robert,Johnson,Europe,Germany,Individual,2023-10-24,Online,1
C104300,Elena,Young,North America,Canada,Individual,2024-07-01,Online,1
C104301,Jessica,Clark,Latin America,Argentina,Enterprise,2025-02-07,Online,1
C104302,Richard,Walker,APAC,Japan,Individual,2023-04-27,Marketplace,0
C104303,Michael,Brown,Europe,France,Small Business,2025-03-10,Online,0
C104304,William,Young,Middle East,UAE,Enterprise,2021-09-13,B2B Direct,0
C104305,Noah,Hernandez,North America,USA,Individual,2025-06-22,Online,1
C104306,William,Thompson,Europe,Spain,Individual,2025-09-05,In-Store,1
C104307,Hiroshi,Thompson,APAC,Singapore,Small Business,2024-03-19,B2B Direct,1
C104308,Layla,Taylor,Middle East,Saudi Arabia,Enterprise,2025-02-20,Marketplace,1
C104309,Amara,Martin,APAC,South Korea,Individual,2021-10-06,Online,0
C104310,Elena,Young,North America,Canada,Individual,2023-12-19,Online,0
C104311,Priya,Jones,Latin America,Chile,Individual,2022-03-22,Marketplace,1
C104312,Ava,Anderson,North America,Mexico,Individual,2021-04-23,In-Store,1
C104313,Ava,Young,Middle East,Saudi Arabia,Individual,2023-04-16,In-Store,0
C104314,Mary,Sanchez,Latin America,Argentina,Individual,2023-01-25,Online,1
C104315,Linda,Anderson,North America,Mexico,Individual,2026-01-20,Online,0
C104316,Barbara,Rodriguez,APAC,South Korea,Individual,2025-05-12,Online,1
C104317,Karen,Jones,North America,Canada,Individual,2025-02-21,Online,1
C104318,Lucas,King,Europe,Germany,Individual,2024-12-01,Online,0
C104319,John,Lee,Europe,Germany,Individual,2022-01-02,Marketplace,1
C104320,Lucas,Williams,Europe,France,Individual,2023-12-20,Online,1
C104321,Richard,Robinson,Latin America,Chile,Individual,2021-11-25,Marketplace,0
C104322,James,Jones,APAC,Singapore,Individual,2022-12-29,B2B Direct,0
C104323,Layla,White,Europe,Spain,Individual,2025-02-01,Online,0
C104324,David,Thomas,Middle East,Kuwait,Individual,2025-11-04,Online,0
C104325,Ava,Garcia,Latin America,Argentina,Small Business,2023-10-03,Online,1
C104326,Noah,Sanchez,North America,Mexico,Individual,2025-05-10,Online,0
C104327,Linda,Smith,Latin America,Chile,Individual,2026-03-24,In-Store,1
C104328,Layla,Martin,North America,USA,Individual,2022-12-21,Online,0
C104329,Liam,Hernandez,Middle East,UAE,Individual,2023-12-23,In-Store,1
C104330,Barbara,Martin,North America,USA,Enterprise,2021-07-03,Online,1
C104331,Liam,Brown,North America,Mexico,Individual,2023-10-20,B2B Direct,0
C104332,Charles,Robinson,Europe,Italy,Individual,2021-11-07,Online,1
C104333,Ava,Perez,APAC,Australia,Individual,2025-12-22,Online,1
C104334,Ananya,Moore,Europe,France,Individual,2025-04-11,Online,1
C104335,Layla,Jones,North America,Canada,Individual,2021-06-26,Online,0
C104336,Patricia,Robinson,Europe,Germany,Individual,2025-05-18,Online,1
C104337,Patricia,Jones,Latin America,Chile,Individual,2024-12-23,Online,1
C104338,William,Wilson,Europe,France,Small Business,2024-01-02,Marketplace,1
C104339,Omar,Hernandez,North America,Mexico,Individual,2023-04-27,Online,1
C104340,John,Lee,Europe,Italy,Individual,2024-04-05,Online,1
C104341,Diego,Hernandez,North America,Mexico,Individual,2024-06-02,Marketplace,1
C104342,Mary,Young,Middle East,Qatar,Individual,2025-05-20,Online,1
C104343,Carlos,Lewis,Middle East,Kuwait,Individual,2025-05-24,Online,0
C104344,Jessica,Williams,Europe,France,Individual,2026-05-30,B2B Direct,1
C104345,Sarah,Gonzalez,Europe,Italy,Individual,2021-01-09,Online,1
C104346,Barbara,Garcia,APAC,India,Enterprise,2021-08-24,In-Store,1
C104347,Omar,Ramirez,Europe,Spain,Individual,2022-12-11,Marketplace,0
C104348,Barbara,Walker,Middle East,Saudi Arabia,Individual,2023-07-13,Online,1
C104349,Omar,Thompson,APAC,Singapore,Individual,2022-11-16,Online,0
C104350,Patricia,Garcia,APAC,Singapore,Individual,2023-03-05,Online,1
C104351,Priya,Perez,Europe,France,Individual,2023-11-18,Online,1
C104352,Fatima,Miller,Europe,Germany,Small Business,2023-03-19,B2B Direct,1
C104353,Ananya,Smith,Latin America,Chile,Small Business,2026-04-19,Online,0
C104354,Mia,Young,Europe,Germany,Individual,2025-07-28,In-Store,0
C104355,Noah,Perez,APAC,India,Individual,2021-01-27,Marketplace,1
C104356,William,Williams,North America,USA,Individual,2022-07-04,In-Store,0
C104357,Robert,Brown,APAC,South Korea,Individual,2024-05-04,In-Store,1
C104358,Jennifer,Taylor,Europe,UK,Individual,2024-05-11,Marketplace,1
C104359,Susan,Thompson,North America,Mexico,Individual,2021-03-26,In-Store,1
C104360,Jennifer,Lewis,North America,USA,Individual,2026-01-30,Marketplace,0
C104361,Richard,Johnson,APAC,Singapore,Individual,2023-11-20,Online,1
C104362,Amara,Garcia,APAC,South Korea,Small Business,2022-04-11,In-Store,1
C104363,Layla,White,Europe,Spain,Small Business,2024-01-28,Online,1
C104364,Thomas,Johnson,North America,Canada,Individual,2026-04-07,Marketplace,0
C104365,William,Lopez,APAC,India,Individual,2024-04-28,Marketplace,1
C104366,Mary,Jones,North America,Mexico,Small Business,2021-01-12,In-Store,0
C104367,Noah,Anderson,Europe,Spain,Individual,2025-06-15,Online,1
C104368,Elena,Gonzalez,North America,Mexico,Small Business,2023-10-10,Online,1
C104369,Jessica,Martinez,North America,Canada,Individual,2023-11-20,Online,1
C104370,Mia,Perez,North America,Mexico,Individual,2025-10-15,Online,1
C104371,Wei,Lewis,Europe,France,Individual,2023-11-28,Online,1
C104372,Sofia,Miller,North America,USA,Small Business,2026-02-20,In-Store,1
C104373,Michael,Perez,Europe,Spain,Individual,2022-07-26,Marketplace,0
C104374,Joseph,Brown,Europe,France,Individual,2024-08-10,In-Store,1
C104375,Patricia,Johnson,Europe,Germany,Individual,2024-10-15,In-Store,1
C104376,Carlos,Perez,Europe,UK,Small Business,2025-08-06,B2B Direct,0
C104377,Richard,White,Middle East,Saudi Arabia,Enterprise,2023-07-03,Online,1
C104378,Amara,Sanchez,North America,USA,Enterprise,2021-06-29,In-Store,1
C104379,Jessica,Perez,Europe,Germany,Enterprise,2023-03-08,Online,1
C104380,James,Jones,North America,Canada,Individual,2024-02-10,In-Store,0
C104381,Noah,Martinez,North America,USA,Individual,2025-11-01,In-Store,0
C104382,Noah,Jackson,Europe,Italy,Individual,2025-01-07,Marketplace,0
C104383,Jessica,Perez,Europe,Spain,Individual,2023-11-11,In-Store,1
C104384,Hiroshi,Clark,Middle East,Qatar,Small Business,2024-03-14,Online,1
C104385,Lucas,Johnson,Europe,Netherlands,Small Business,2026-07-18,Online,0
C104386,Layla,Lee,Latin America,Brazil,Individual,2025-03-03,In-Store,0
C104387,Joseph,Harris,North America,Mexico,Individual,2024-03-15,Marketplace,1
C104388,Thomas,Perez,North America,Mexico,Small Business,2022-03-17,Online,1
C104389,Thomas,Rodriguez,North America,Mexico,Individual,2023-06-06,Online,1
C104390,Sofia,Walker,North America,USA,Individual,2022-02-25,Marketplace,1
C104391,Amara,Smith,Europe,Italy,Individual,2024-09-01,B2B Direct,1
C104392,Barbara,Anderson,APAC,South Korea,Individual,2024-04-04,In-Store,1
C104393,Mia,Robinson,North America,Canada,Individual,2025-08-03,Online,1
C104394,Richard,Gonzalez,Latin America,Chile,Individual,2024-05-11,Online,0
C104395,Ananya,Wilson,Middle East,Qatar,Individual,2025-02-28,Marketplace,1
C104396,Ava,Harris,North America,Mexico,Enterprise,2025-11-15,In-Store,1
C104397,James,King,North America,Canada,Individual,2025-07-07,Online,1
C104398,Richard,Lee,North America,Canada,Individual,2022-04-13,Online,0
C104399,Carlos,Young,North America,USA,Enterprise,2022-12-14,Marketplace,0
C104400,Carlos,Thomas,North America,USA,Individual,2022-01-20,Online,1
C104401,Richard,Jones,Europe,Germany,Individual,2021-11-10,Online,1
C104402,Liam,Clark,North America,USA,Small Business,2023-02-10,B2B Direct,0
C104403,John,Sanchez,Europe,Germany,Individual,2024-07-02,B2B Direct,1
C104404,Susan,Jackson,Latin America,Brazil,Small Business,2023-08-17,Marketplace,1
C104405,Jessica,Perez,APAC,Australia,Individual,2023-07-06,Online,1
C104406,Jennifer,Martinez,Latin America,Argentina,Individual,2021-01-23,Online,1
C104407,Mary,Anderson,North America,Canada,Individual,2026-04-13,Online,1
C104408,Patricia,Robinson,Europe,France,Individual,2025-11-17,Online,1
C104409,Jessica,Wilson,Europe,Italy,Small Business,2021-12-05,Online,1
C104410,Liam,Thompson,North America,Canada,Individual,2025-02-25,Online,1
C104411,Ananya,Miller,North America,Mexico,Small Business,2023-04-03,In-Store,1
C104412,Thomas,Sanchez,APAC,Japan,Small Business,2025-03-15,In-Store,1
C104413,Robert,Lewis,APAC,Singapore,Individual,2022-01-01,Online,0
C104414,Carlos,Martinez,Europe,Netherlands,Small Business,2024-10-27,Online,1
C104415,Jennifer,Robinson,Europe,UK,Individual,2023-07-04,In-Store,1
C104416,Charles,Thompson,Europe,Spain,Individual,2026-01-28,Online,0
C104417,Noah,Martinez,North America,Mexico,Small Business,2025-06-11,Online,1
C104418,Wei,Sanchez,North America,Canada,Individual,2024-05-27,Online,1
C104419,Robert,Moore,North America,Mexico,Individual,2022-04-20,In-Store,1
C104420,Ava,Smith,North America,Canada,Individual,2024-12-17,In-Store,1
C104421,Fatima,Williams,Latin America,Argentina,Individual,2024-10-11,In-Store,1
C104422,William,Martinez,Europe,Spain,Individual,2025-01-23,Online,1
C104423,Hiroshi,Lewis,APAC,South Korea,Individual,2025-03-07,In-Store,0
C104424,Diego,Jones,North America,Mexico,Individual,2021-01-27,Online,1
C104425,Liam,Jones,Europe,Spain,Individual,2023-07-31,Online,1
C104426,Robert,Anderson,North America,USA,Individual,2023-03-13,In-Store,1
C104427,Lucas,Sanchez,North America,USA,Individual,2023-03-12,In-Store,0
C104428,Lucas,Sanchez,North America,Mexico,Individual,2023-05-10,Online,0
C104429,Liam,Brown,APAC,South Korea,Small Business,2024-05-31,Online,1
C104430,Jessica,Sanchez,APAC,South Korea,Individual,2023-05-14,Online,0
C104431,Hiroshi,Lewis,Europe,UK,Individual,2022-11-21,In-Store,1
C104432,Liam,Perez,Europe,France,Individual,2024-03-17,In-Store,1
C104433,Ethan,Smith,Latin America,Argentina,Individual,2024-12-18,Online,1
C104434,Wei,Ramirez,North America,USA,Individual,2023-01-09,In-Store,1
C104435,Ethan,Jackson,North America,Mexico,Enterprise,2024-10-06,Marketplace,1
C104436,Barbara,Lopez,North America,Canada,Enterprise,2024-04-24,Online,0
C104437,Lucas,Garcia,APAC,Singapore,Small Business,2022-02-19,Online,1
C104438,Susan,Hernandez,Latin America,Brazil,Small Business,2026-01-04,Marketplace,0
C104439,Michael,Smith,North America,Canada,Individual,2023-09-09,In-Store,1
C104440,Mary,Smith,Middle East,Saudi Arabia,Individual,2022-03-05,Online,1
C104441,Lucas,Miller,Middle East,Saudi Arabia,Individual,2021-02-10,In-Store,1
C104442,William,Lewis,North America,Canada,Individual,2023-06-24,Marketplace,1
C104443,Elizabeth,Miller,Europe,France,Small Business,2023-10-09,Online,1
C104444,Ava,Walker,Europe,Italy,Individual,2024-11-17,In-Store,0
C104445,Jennifer,Smith,Latin America,Brazil,Enterprise,2022-12-04,Online,1
C104446,David,Sanchez,North America,USA,Individual,2021-03-20,Online,1
C104447,Charles,Lewis,APAC,India,Small Business,2022-12-18,In-Store,0
C104448,Yuki,Martinez,North America,USA,Individual,2026-04-04,Online,1
C104449,John,Jones,APAC,India,Individual,2025-12-19,Marketplace,1
C104450,John,Robinson,Europe,UK,Individual,2025-12-13,Marketplace,1
C104451,Robert,Brown,Europe,Italy,Small Business,2022-06-28,Online,0
C104452,Patricia,Miller,Middle East,Saudi Arabia,Small Business,2025-01-13,In-Store,0
C104453,Barbara,Martin,Middle East,UAE,Individual,2022-04-19,Marketplace,1
C104454,Omar,Ramirez,Middle East,Saudi Arabia,Individual,2024-03-11,Online,1
C104455,Jennifer,Miller,North America,USA,Individual,2024-06-28,Online,1
C104456,Elizabeth,Hernandez,APAC,South Korea,Enterprise,2021-10-21,Online,1
C104457,Priya,Wilson,North America,Mexico,Individual,2022-09-02,Online,1
C104458,Lucas,Davis,Europe,France,Individual,2021-05-16,In-Store,1
C104459,Fatima,White,Europe,France,Individual,2022-04-29,Online,1
C104460,Ethan,Walker,Europe,Spain,Individual,2025-12-18,Online,0
C104461,Diego,Johnson,Europe,UK,Individual,2024-08-28,Online,0
C104462,Mia,Davis,Latin America,Brazil,Individual,2023-03-25,Online,1
C104463,Yuki,Clark,North America,Mexico,Enterprise,2022-07-09,In-Store,0
C104464,Susan,White,APAC,South Korea,Small Business,2025-07-14,Online,0
C104465,Robert,Garcia,Europe,France,Individual,2025-10-22,Online,0
C104466,Patricia,Hernandez,North America,USA,Enterprise,2021-02-15,Online,1
C104467,Liam,Thomas,North America,Canada,Individual,2024-06-13,In-Store,1
C104468,Yuki,Lewis,Latin America,Brazil,Individual,2023-12-08,In-Store,0
C104469,Linda,Robinson,Middle East,Saudi Arabia,Individual,2021-07-17,B2B Direct,0
C104470,Yuki,Miller,Latin America,Brazil,Individual,2021-03-25,Marketplace,1
C104471,Liam,Thomas,Latin America,Argentina,Small Business,2022-06-27,B2B Direct,1
C104472,Diego,Walker,North America,Canada,Individual,2024-03-30,In-Store,1
C104473,Joseph,Hernandez,Europe,Italy,Individual,2024-12-22,In-Store,0
C104474,Mia,Jackson,APAC,Australia,Small Business,2021-03-12,Marketplace,1
C104475,John,Wilson,Europe,France,Individual,2022-06-04,Online,0
C104476,Sarah,Anderson,Europe,UK,Small Business,2026-06-16,B2B Direct,1
C104477,Hiroshi,Davis,Europe,UK,Individual,2023-06-17,Online,1
C104478,Michael,Lopez,Europe,Germany,Individual,2023-07-02,In-Store,1
C104479,Patricia,White,Europe,UK,Small Business,2023-12-12,Marketplace,1
C104480,Elena,Gonzalez,North America,Canada,Individual,2023-12-05,Online,1
C104481,Jessica,Moore,Europe,France,Individual,2021-10-20,B2B Direct,1
C104482,Robert,Lewis,Europe,France,Individual,2023-07-27,B2B Direct,0
C104483,Robert,Martin,Europe,Spain,Individual,2023-03-23,In-Store,1
C104484,Robert,Williams,North America,Mexico,Enterprise,2025-01-28,Online,1
C104485,Amara,Walker,APAC,India,Individual,2026-03-24,In-Store,1
C104486,Charles,Miller,North America,Canada,Individual,2025-04-23,Online,0
C104487,Patricia,Rodriguez,Europe,Spain,Enterprise,2023-05-17,B2B Direct,1
C104488,Sofia,Taylor,APAC,India,Individual,2022-01-15,Online,1
C104489,Jessica,Miller,Europe,Netherlands,Individual,2023-10-04,In-Store,1
C104490,Omar,Jones,North America,Canada,Individual,2025-11-02,In-Store,0
C104491,Ethan,White,APAC,Japan,Small Business,2025-02-10,Online,1
C104492,Patricia,Anderson,Europe,France,Individual,2021-09-19,In-Store,1
C104493,Noah,Johnson,APAC,South Korea,Individual,2022-08-03,Online,1
C104494,Ananya,Anderson,APAC,India,Individual,2024-04-17,Online,1
C104495,Yuki,Lee,APAC,Japan,Individual,2021-12-23,Marketplace,0
C104496,Robert,Wilson,Europe,Germany,Individual,2024-12-13,Online,1
C104497,Sarah,Johnson,North America,Mexico,Individual,2022-11-29,Online,1
C104498,Yuki,Harris,North America,USA,Individual,2026-05-31,Online,1
C104499,Hiroshi,Clark,Europe,UK,Individual,2024-05-09,Online,0
C104500,Karen,Jackson,Europe,France,Individual,2026-04-10,In-Store,1
C104501,Joseph,Robinson,Europe,UK,Small Business,2023-11-03,Online,0
C104502,Mary,Martinez,North America,USA,Individual,2022-03-19,Online,0
C104503,Diego,Walker,North America,Canada,Individual,2022-12-27,Marketplace,1
C104504,Barbara,Gonzalez,Europe,Spain,Individual,2025-10-22,In-Store,0
C104505,Ava,Gonzalez,North America,USA,Individual,2021-10-13,Online,0
C104506,Michael,Clark,APAC,South Korea,Individual,2025-11-15,B2B Direct,1
C104507,Wei,Jackson,North America,Mexico,Individual,2026-03-07,B2B Direct,0
C104508,Linda,Jackson,Europe,Spain,Individual,2024-07-05,Online,1
C104509,Fatima,Anderson,Latin America,Argentina,Small Business,2022-07-24,B2B Direct,0
C104510,Fatima,Ramirez,North America,Mexico,Individual,2025-04-21,In-Store,1
C104511,Barbara,Ramirez,Europe,UK,Small Business,2023-04-20,B2B Direct,1
C104512,Jennifer,King,North America,Canada,Individual,2026-05-19,B2B Direct,1
C104513,Susan,Perez,APAC,Japan,Small Business,2025-02-22,In-Store,1
C104514,Chen,Rodriguez,Europe,Spain,Individual,2022-05-13,Online,1
C104515,John,Garcia,Europe,Italy,Individual,2026-04-13,B2B Direct,1
C104516,Patricia,Johnson,Europe,UK,Small Business,2026-04-02,In-Store,1
C104517,Yuki,Sanchez,Middle East,UAE,Individual,2022-12-06,Online,1
C104518,Priya,Jones,North America,Mexico,Individual,2024-09-18,Online,0
C104519,Patricia,Thompson,North America,Mexico,Individual,2022-07-16,Online,1
C104520,Amara,Garcia,Middle East,Qatar,Small Business,2026-06-22,B2B Direct,0
C104521,Priya,Smith,Europe,Spain,Individual,2021-02-01,Marketplace,1
C104522,Michael,King,Middle East,UAE,Small Business,2025-06-22,Online,1
C104523,Hiroshi,Sanchez,Europe,Italy,Individual,2021-02-12,Online,1
C104524,Karen,Harris,Middle East,Kuwait,Individual,2026-04-01,Online,0
C104525,Liam,Gonzalez,Europe,Spain,Individual,2024-10-06,In-Store,1
C104526,Diego,Taylor,APAC,Singapore,Individual,2024-09-19,Marketplace,1
C104527,Amara,Thomas,Latin America,Argentina,Individual,2026-01-20,In-Store,0
C104528,Chen,Robinson,Europe,UK,Individual,2022-07-13,In-Store,1
C104529,Lucas,Johnson,North America,USA,Individual,2021-09-27,Online,1
C104530,Robert,Brown,North America,USA,Individual,2026-05-22,Online,0
C104531,Priya,Gonzalez,North America,USA,Individual,2026-01-21,Online,0
C104532,Ananya,Taylor,North America,Mexico,Small Business,2024-12-07,Online,0
C104533,Mia,Thompson,North America,Canada,Individual,2023-08-01,Online,0
C104534,Sofia,Lewis,Europe,France,Small Business,2025-05-18,Online,1
C104535,Karen,Rodriguez,Europe,Spain,Individual,2023-11-09,B2B Direct,1
C104536,David,Anderson,Europe,UK,Small Business,2024-10-02,B2B Direct,1
C104537,Sofia,Johnson,APAC,Singapore,Individual,2026-04-13,Marketplace,1
C104538,Elizabeth,Lewis,North America,Canada,Individual,2025-06-25,In-Store,0
C104539,Ananya,Taylor,North America,USA,Small Business,2021-02-06,Marketplace,1
C104540,Carlos,Wilson,North America,USA,Enterprise,2025-07-01,B2B Direct,1
C104541,Ava,Anderson,Europe,Germany,Individual,2021-04-02,Online,1
C104542,James,Sanchez,North America,Mexico,Individual,2026-01-18,Online,0
C104543,Elena,Williams,North America,USA,Individual,2021-07-04,In-Store,1
C104544,Fatima,Moore,Europe,Netherlands,Individual,2022-12-29,In-Store,1
C104545,Sarah,Miller,Middle East,Saudi Arabia,Small Business,2023-11-18,Marketplace,1
C104546,Priya,Thompson,North America,Canada,Individual,2025-04-21,Online,1
C104547,Barbara,Sanchez,APAC,Japan,Small Business,2022-01-07,Online,0
C104548,Sofia,Anderson,APAC,Singapore,Individual,2023-04-12,In-Store,1
C104549,Jessica,White,APAC,Australia,Small Business,2025-04-03,Online,1
C104550,Ananya,Martin,Latin America,Chile,Small Business,2021-12-11,Online,1
C104551,Priya,White,North America,USA,Individual,2024-12-13,Online,1
C104552,Liam,Wilson,North America,USA,Individual,2024-05-04,Online,1
C104553,Richard,Young,Middle East,Qatar,Small Business,2021-03-19,Online,1
C104554,Linda,Thompson,Europe,UK,Individual,2021-06-16,Marketplace,1
C104555,Linda,King,Europe,UK,Individual,2024-01-19,In-Store,1
C104556,Jessica,Johnson,APAC,Japan,Individual,2021-09-21,In-Store,1
C104557,Fatima,Gonzalez,APAC,Singapore,Individual,2025-02-04,Online,1
C104558,Noah,Robinson,Latin America,Brazil,Small Business,2024-05-16,Online,1
C104559,Carlos,Hernandez,Latin America,Argentina,Individual,2022-12-25,Online,1
C104560,Ananya,Lopez,APAC,South Korea,Enterprise,2024-07-18,B2B Direct,1
C104561,Richard,Moore,North America,Mexico,Individual,2024-07-10,Online,1
C104562,Patricia,Martin,Middle East,Saudi Arabia,Individual,2025-03-10,Online,1
C104563,Amara,Gonzalez,North America,Mexico,Individual,2025-12-14,In-Store,1
C104564,Patricia,Garcia,North America,USA,Individual,2022-05-27,Online,0
C104565,Ananya,Martinez,Middle East,Qatar,Individual,2026-02-21,Marketplace,1
C104566,Noah,King,North America,Mexico,Individual,2025-10-16,Marketplace,1
C104567,David,Brown,North America,Canada,Individual,2026-03-25,Marketplace,1
C104568,Yuki,Brown,North America,USA,Small Business,2022-07-30,In-Store,1
